ID,Title,Template,Date,Link,Categories
8730,Growing Stronger: Toward a Climate-Ready Philadelphia,document,2016-05-04 16:20:34,www.phila.gov/documents/growing-stronger-toward-a-climate-ready-philadelphia/,Office of Sustainability
8727,Complete Streets Design Handbook,document,2016-05-04 16:01:26,www.phila.gov/documents/complete-streets-design-handbook/,Department of Streets
8669,Deep Carbon Emissions Reduction Report,document,2016-05-02 17:28:55,www.phila.gov/documents/deep-carbon-emissions-reduction-report/,Office of Sustainability
8414,Energy Benchmarking Reports,document,2016-04-21 15:50:31,www.phila.gov/documents/energy-benchmarking-reports/,Office of Sustainability
8393,Sustainability Resources: Equity,document,2016-04-21 13:34:25,www.phila.gov/documents/sustainability-resources-equity/,Office of Sustainability
8386,Sustainability Resources: Economy,document,2016-04-21 12:36:30,www.phila.gov/documents/sustainability-resources-economy/,Office of Sustainability
8374,Sustainability Resources: Engagement,document,2016-04-21 11:15:49,www.phila.gov/documents/sustainability-resources-engagement/,Office of Sustainability
8333,Greenworks Progress Reports,document,2016-04-19 14:06:37,www.phila.gov/documents/greenworks-progress-reports/,Office of Sustainability
8109,MacArthur Foundation Proposal Overview,document,2016-04-12 13:08:05,www.phila.gov/documents/macarthur-foundation-proposal-overview/,Office of the Mayor
8060,Mayor Jim Kenney’s First 100 Days,document,2016-04-12 08:42:21,www.phila.gov/documents/mayor-jim-kenneys-first-100-days/,Office of the Mayor
3659,Refund petition form,document,2016-04-06 15:52:47,www.phila.gov/documents/refund-petition-form/,Department of Revenue
7228,Serve on the Commission on Parks and Recreation,document,2016-03-23 13:34:47,www.phila.gov/documents/parksandreccommission/,Commission on Parks and Recreation
7206,Regulations of the Bureau of Administrative Adjudication,document,2016-03-23 08:50:40,www.phila.gov/documents/regulations-of-the-bureau-of-administrative-adjudication/,Office of the Chief Administrative Officer
6752,Request a ceremonial document form,document,2016-03-10 11:22:56,www.phila.gov/documents/request-a-ceremonial-document-form/,Office of the City Representative
6361,Mayor Kenney's Fiscal Year 17 Budget,document,2016-03-03 09:30:41,www.phila.gov/documents/mayorkenneyfy2017budget/,Office of the Mayor
6054,Transition Report,document,2016-02-16 15:27:15,www.phila.gov/documents/transition-report/,Office of the Mayor
5777,Basement Backup Protection Program application,document,2016-02-01 17:23:22,www.phila.gov/documents/basement-backup-protection-program-application/,Philadelphia Water Department
5771,Homeowner's Emergency Loan Program (HELP) resources,document,2016-02-01 16:38:35,www.phila.gov/documents/homeowners-emergency-loan-program-resources/,Philadelphia Water Department
5619,Phila. Fire Department - Shelter in Place Requirements,document,2016-01-25 15:39:48,www.phila.gov/documents/phila-fire-department-shelter-in-place-requirements/,Office of Emergency Management
5610,Ready Philadelphia Pets Brochure,document,2016-01-25 15:12:34,www.phila.gov/documents/ready-philadelphia-pets-brochure/,Office of Emergency Management
5607,Ready Philadelphia Brochure,document,2016-01-25 15:03:23,www.phila.gov/documents/ready-philadelphia-brochure/,Office of Emergency Management
5548,Emergency Contact Form,document,2016-01-22 16:36:16,www.phila.gov/documents/emergency-contact-form/,Office of Emergency Management
5529,Personal Care Home Emergency Planning Guide,document,2016-01-22 16:14:37,www.phila.gov/documents/personal-care-home-emergency-planning-guide/,Office of Emergency Management
5511,2016 Business tax return for trade show vendors,document,2016-01-22 14:34:02,www.phila.gov/documents/2016-business-tax-return-for-trade-show-vendors/,Department of Revenue
5441,Shelter in Place Guide for Businesses,document,2016-01-21 14:19:13,www.phila.gov/documents/shelter-in-place-guide-for-businesses/,Office of Emergency Management
5438,Public Assistance Workbook,document,2016-01-21 13:47:14,www.phila.gov/documents/public-assistance-workbook/,Office of Emergency Management
5433,Business Continuity Plan Template,document,2016-01-21 13:38:44,www.phila.gov/documents/business-continuity-plan-template/,Office of Emergency Management
5426,Business Continuity Planning Toolkit,document,2016-01-21 13:34:02,www.phila.gov/documents/business-continuity-planning-toolkit/,Office of Emergency Management
5208,Health and Human Services Program Manager,document,2016-01-13 13:48:19,www.phila.gov/documents/health-and-human-services-program-manager/,Office of Emergency Management
5194,Regional Integration Center Coordinator,document,2016-01-12 17:02:03,www.phila.gov/documents/regional-integration-center-coordinator/,Office of Emergency Management
3862,FY 2016 City monthly revenue collections,document,2016-01-07 09:45:17,www.phila.gov/documents/fy-2016-city-monthly-revenue-collections/,Department of Revenue
3883,FY 2016 School District monthly revenue collections,document,2016-01-07 09:43:36,www.phila.gov/documents/fy-2016-school-district-monthly-revenue-collections/,Department of Revenue
4984,W-2 & 1099 Notice Requirements for Businesses,document,2016-01-07 09:40:16,www.phila.gov/documents/w-2-1099-notice-requirements-for-businesses/,Department of Revenue
4979,Earned Income Tax Credit (EITC) employer notice,document,2016-01-07 09:24:20,www.phila.gov/documents/earned-income-tax-credit-eitc-employer-notice/,Department of Revenue
4949,2015 Wage Refund Petition Form (Commissioned Employees),document,2016-01-07 08:34:30,www.phila.gov/documents/2015-wage-refund-petition-form-commissioned-employees/,Department of Revenue
3498,2009 Wage Tax form,document,2016-01-06 16:38:35,www.phila.gov/documents/2009-wage-tax-form/,Department of Revenue
3235,2014 Net Profits Tax forms,document,2016-01-06 16:32:59,www.phila.gov/documents/2014-net-profits-tax-forms/,Department of Revenue
4927,2016 Parking Tax form,document,2016-01-06 15:37:39,www.phila.gov/documents/2016-parking-tax-form/,Department of Revenue
4923,2015 Wage Tax forms,document,2016-01-06 15:32:46,www.phila.gov/documents/2015-wage-tax-forms/,Department of Revenue
4918,2015 School Income Tax forms,document,2016-01-06 15:31:07,www.phila.gov/documents/2015-school-income-tax-forms/,Department of Revenue
4913,2015 Net Profits Tax forms,document,2016-01-06 15:28:20,www.phila.gov/documents/2015-net-profits-tax-forms/,Department of Revenue
4909,2015 Parking Tax forms,document,2016-01-06 15:25:55,www.phila.gov/documents/2015-parking-tax-forms/,Department of Revenue
4906,Mechanical Amusement Device Tax form,document,2016-01-06 15:20:40,www.phila.gov/documents/mechanical-amusement-device-tax-form/,Department of Revenue
4903,2015 Liquor Tax reconciliation form,document,2016-01-06 15:19:23,www.phila.gov/documents/2015-liquor-tax-reconciliation-form/,Department of Revenue
4900,2015 Keystone Opportunity Zone forms,document,2016-01-06 15:17:21,www.phila.gov/documents/2015-keystone-opportunity-zone-forms/,Department of Revenue
4895,2015 Earnings Tax forms,document,2016-01-06 15:14:27,www.phila.gov/documents/2015-earnings-tax-forms/,Department of Revenue
3220,2014 Earnings Tax forms,document,2016-01-06 15:11:53,www.phila.gov/documents/2014-earnings-tax-forms/,Department of Revenue
4887,2015 Business Income & Receipts Tax (BIRT) forms,document,2016-01-06 15:09:15,www.phila.gov/documents/2015-business-income-receipts-tax-birt-forms/,Department of Revenue
3481,2009 Liquor Tax form,document,2016-01-06 12:48:16,www.phila.gov/documents/2009-liquor-tax-form/,Department of Revenue
3722,Active Duty Tax Credit form,document,2016-01-05 14:37:07,www.phila.gov/documents/active-duty-tax-credit-form/,Department of Revenue
3717,Tax return design specifications,document,2016-01-05 14:26:50,www.phila.gov/documents/tax-return-design-specifications/,Department of Revenue
3210,2014 Business Income & Receipts Tax (BIRT) forms,document,2016-01-05 10:28:12,www.phila.gov/documents/2014-business-income-receipts-tax-birt-forms/,Department of Revenue
3590,Real Estate Tax installment plan application,document,2015-12-30 14:35:52,www.phila.gov/documents/real-estate-tax-installment-plan-application/,Department of Revenue
3374,2012 Liquor Tax form,document,2015-12-30 14:33:24,www.phila.gov/documents/2012-liquor-tax-form/,Department of Revenue
3228,2014 Liquor Tax form,document,2015-12-30 14:33:22,www.phila.gov/documents/2014-liquor-tax-form/,Department of Revenue
3445,2010 Liquor Tax form,document,2015-12-30 14:33:21,www.phila.gov/documents/2010-liquor-tax-form/,Department of Revenue
3593,Owner-occupied Real Estate Tax payment agreement (OOPA) forms,document,2015-12-30 14:29:40,www.phila.gov/documents/owner-occupied-real-estate-tax-payment-agreement-forms/,Department of Revenue
3484,2009 Net Profits Tax forms,document,2015-12-30 14:27:28,www.phila.gov/documents/2009-net-profits-tax-forms/,Department of Revenue
3474,2009 Earnings Tax forms,document,2015-12-30 14:02:54,www.phila.gov/documents/2009-earnings-tax-forms/,Department of Revenue
3457,2010 School Income Tax forms,document,2015-12-30 13:55:49,www.phila.gov/documents/2010-school-income-tax-forms/,Department of Revenue
3442,2010 Keystone Opportunity Zone form,document,2015-12-30 13:55:15,www.phila.gov/documents/2010-keystone-opportunity-zone-form/,Department of Revenue
3225,2014 Keystone Opportunity Zone forms,document,2015-12-30 13:55:05,www.phila.gov/documents/2014-keystone-opportunity-zone-forms/,Department of Revenue
3371,2012 Keystone Opportunity Zone form,document,2015-12-30 13:54:54,www.phila.gov/documents/2012-keystone-opportunity-zone-form/,Department of Revenue
3408,2011 Keystone Opportunity Zone form,document,2015-12-30 13:54:45,www.phila.gov/documents/2011-keystone-opportunity-zone-form/,Department of Revenue
3362,2012 Business Tax Return (Trade Show Vendors),document,2015-12-30 13:45:50,www.phila.gov/documents/2012-business-tax-return-trade-show-vendors/,Department of Revenue
3314,2012 Business Income & Receipts Tax (BIRT) forms,document,2015-12-30 13:44:52,www.phila.gov/documents/2012-business-income-receipts-tax-birt-forms/,Department of Revenue
3303,2013 Parking Tax form,document,2015-12-30 13:40:15,www.phila.gov/documents/2013-parking-tax-form/,Department of Revenue
3242,2014 Parking Tax form,document,2015-12-30 13:40:00,www.phila.gov/documents/2014-parking-tax-form/,Department of Revenue
3306,2013 School Income Tax forms,document,2015-12-30 12:04:29,www.phila.gov/documents/2013-school-income-tax-forms/,Department of Revenue
3602,Petition for Waiver of Interest and Penalty,document,2015-12-30 09:46:38,www.phila.gov/documents/petition-for-waiver-of-interest-and-penalty/,Department of Revenue
3489,2009 School Income Tax Forms,document,2015-12-29 16:50:29,www.phila.gov/documents/2009-school-income-tax-forms/,Department of Revenue
3467,2009 Business Income & Receipts Tax (BIRT) forms,document,2015-12-29 16:35:29,www.phila.gov/documents/2009-business-income-receipts-tax-birt-forms/,Department of Revenue
3391,2011 Business Income & Receipts Tax (BIRT) forms,document,2015-12-29 16:10:08,www.phila.gov/documents/2011-business-income-receipts-tax-birt-forms/,Department of Revenue
3431,2010 Business Income & Receipts Tax (BIRT) forms,document,2015-12-29 16:03:44,www.phila.gov/documents/2010-business-income-receipts-tax-birt-forms/,Department of Revenue
3461,2010 Wage Tax form,document,2015-12-29 16:01:22,www.phila.gov/documents/2010-wage-tax-form/,Department of Revenue
3448,2010 Net Profits Tax form,document,2015-12-29 15:58:32,www.phila.gov/documents/2010-net-profits-tax-form/,Department of Revenue
3437,2010 Earnings Tax forms,document,2015-12-29 15:54:39,www.phila.gov/documents/2010-earnings-tax-forms/,Department of Revenue
3245,2014 School Income Tax forms,document,2015-12-28 15:41:17,www.phila.gov/documents/2014-school-income-tax-forms/,Department of Revenue
3427,2011 Wage Tax forms,document,2015-12-28 15:40:50,www.phila.gov/documents/2011-wage-tax-forms/,Department of Revenue
3422,2011 School Income Tax forms,document,2015-12-28 15:40:10,www.phila.gov/documents/2011-school-income-tax-forms/,Department of Revenue
3382,2012 School Income Tax forms,document,2015-12-28 15:40:00,www.phila.gov/documents/2012-school-income-tax-forms/,Department of Revenue
3415,2011 Net Profit Tax forms,document,2015-12-28 15:34:09,www.phila.gov/documents/2011-net-profit-tax-forms/,Department of Revenue
3402,2011 Earnings Tax forms,document,2015-12-28 15:05:47,www.phila.gov/documents/2011-earnings-tax-forms/,Department of Revenue
3411,2011 Liquor Tax form,document,2015-12-28 15:02:46,www.phila.gov/documents/2011-liquor-tax-form/,Department of Revenue
3269,2013 Earnings Tax forms,document,2015-12-28 14:59:36,www.phila.gov/documents/2013-earnings-tax-forms/,Department of Revenue
3365,2012 Earnings Tax forms,document,2015-12-28 14:59:19,www.phila.gov/documents/2012-earnings-tax-forms/,Department of Revenue
3398,2011 Business Tax Return (Trade Show Vendors),document,2015-12-28 14:53:34,www.phila.gov/documents/2011-business-tax-return-trade-show-vendors/,Department of Revenue
3217,2014 Business Tax Return (Trade Show Vendors),document,2015-12-28 14:52:49,www.phila.gov/documents/2014-business-tax-return-trade-show-vendors/,Department of Revenue
3386,2012 Wage Tax forms,document,2015-12-28 14:48:55,www.phila.gov/documents/2012-wage-tax-forms/,Department of Revenue
3250,2014 Wage Tax forms,document,2015-12-28 14:02:07,www.phila.gov/documents/2014-wage-tax-forms/,Department of Revenue
3377,2012 Net Profits Tax forms,document,2015-12-28 13:59:53,www.phila.gov/documents/2012-net-profits-tax-forms/,Department of Revenue
